ZPID,Street,Unit,City,State,Zipcode,Type,Price,HOA Fee,Zestimate,Rent Zestimate,Days On Zillow,Bedrooms,Bathrooms,Living Area,Year Built,lotSize
64962050,1926 W Lagoon Rd,,Pleasanton,CA,94566,SINGLE_FAMILY,1755000,,1896159,4900,,5,4,3722,2004,6624
64963118,5755 Stonecliff Vista Ln,,Pleasanton,CA,94566,SINGLE_FAMILY,1575500,52,1707356,4800,,5,4,3365,2004,5920
25087504,3463 Gravina Pl,,Pleasanton,CA,94566,SINGLE_FAMILY,1850000,240,2006365,5214,,4,2,3252,1997,6965
24942193,1779 Verdite St,,Livermore,CA,94550,SINGLE_FAMILY,1260000,,1372712,4500,,5,3,2912,1996,8407
24942224,126 Tourmaline Ave,,Livermore,CA,94550,SINGLE_FAMILY,1150000,,1247978,3600,,4,2,2158,1996,10003
25077627,3298 Burgundy Dr,,Pleasanton,CA,94566,SINGLE_FAMILY,1350000,,1406034,4000,,4,3,2373,1972,9908
68021453,1799 Germano Way,,Pleasanton,CA,94566,SINGLE_FAMILY,2695000,240,3130273,8794,,4,5,5725,2006,23883
111405450,4132 Parma Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,4825000,240,4847544,12700,,5,5,8363,2011,23800
68027108,1316 Montrose Pl,,Pleasanton,CA,94566,SINGLE_FAMILY,2400000,82,1226221,6277,,4,4,4141,2005,15235
25085403,8113 War Glory Pl,,Pleasanton,CA,94566,SINGLE_FAMILY,2617875,,2762247,7500,,4,6,5400,2003,40979
25086837,1368 Bordeaux St,,Pleasanton,CA,94566,SINGLE_FAMILY,1950000,150,2076947,5375,,5,4,3864,1991,13644
25077562,830 Sylvaner Dr,,Pleasanton,CA,94566,SINGLE_FAMILY,1125000,,1144627,3750,,4,2,2050,1973,7475
25087407,1018 Via Di Salerno,,Pleasanton,CA,94566,SINGLE_FAMILY,2305000,240,2503491,6451,,4,3,5000,1999,24160
25077399,3433 Touriga Dr,,Pleasanton,CA,94566,SINGLE_FAMILY,1140000,,1202812,3750,,4,2,2003,1972,7100
25087445,3720 Raboli St,,Pleasanton,CA,94566,SINGLE_FAMILY,2359400,240,2561236,7500,,5,5,5480,2001,19650
25082117,81 Castlewood Dr,,Pleasanton,CA,94566,SINGLE_FAMILY,1730000,7,1874564,5009,,4,3,3700,1962,22125
25086499,301 Diamond Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,1250000,,1279565,3695,,4,2,2110,1994,7377
25083389,1151 Mataro Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,1535000,140,1553370,4195,,4,2,2451,1986,7291
25082101,819 Oak Manor Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,2300000,115,2496649,6900,,5,5,5000,1999,27227
68021672,7211 Rosecliff Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,2090000,,2268913,5955,,5,4,3989,2005,14448
24949482,1893 Klondike Rd,,Livermore,CA,94550,SINGLE_FAMILY,1565000,,1830044,2490,,5,3,3456,1998,20716
25082062,1584 Foothill Rd,,Pleasanton,CA,94588,SINGLE_FAMILY,1510500,,1637136,4242,,4,3,2770,1951,22259
122160890,1012 Shotwell Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,3700000,160,3938321,10849,,6,6,7129,2015,431244
24942220,1655 Lodestone Rd,,Livermore,CA,94550,SINGLE_FAMILY,1380000,,1388663,4500,,5,3,2912,1996,8442
24931443,4128 Pleasanton Ave,,Pleasanton,CA,94566,SINGLE_FAMILY,1580000,70,1735997,4500,,4,3,2634,1997,3998
94687834,2157 Canosa Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,6100000,240,6139048,13847,,5,5,10320,2008,38718
25087261,575 Montori Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,1600000,240,1735051,4505,,4,3,2680,1995,12000
25087083,569 Cento Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,1570000,240,1701396,4412,,4,3,2680,1994,16655
72509977,5719 Dakin Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,2000000,124,2150960,5878,,5,4,3933,2006,15025
241576741,2890 Victoria Ridge Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,1505000,,1559420,4328,,3,5,2597,1991,10249
111412177,4869 Livingston Pl,,Pleasanton,CA,94566,SINGLE_FAMILY,2400000,,1257068,5823,,4,3,4040,2012,14811
111389280,8225 Sky Castle Rd,,Pleasanton,CA,94588,SINGLE_FAMILY,3345000,,3608194,9370,,5,7,6400,2009,47916
25082284,7756 Country Ln,,Pleasanton,CA,94566,SINGLE_FAMILY,2040000,,2127801,5745,,5,4,4375,1973,47916
25087656,636 Norante Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,3500000,240,3719327,9499,,5,5,7077,2003,37362
53045805,241 Napier Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,2125000,110,2138339,5208,,5,4,3558,2002,17552
25086842,4155 Casterson Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,2300000,150,2492557,6463,,4,3,4503,1992,15635
58879291,827 Sunny Brook Way,,Pleasanton,CA,94566,SINGLE_FAMILY,2070000,85,2140314,5166,,5,4,3246,2001,11313
82840089,782 Rolling Hills Ln,,Pleasanton,CA,94566,SINGLE_FAMILY,2230000,100,2427139,6900,,7,5,4984,2007,24980
25087320,3317 E Ruby Hill Dr,,Pleasanton,CA,94566,SINGLE_FAMILY,2575000,240,2793277,7500,,5,5,5700,1999,21000
53045190,806 Sycamore Creek Way,,Pleasanton,CA,94566,SINGLE_FAMILY,2600000,85,2620254,6090,,6,5,4455,2002,15404
58879153,7276 Huntswood Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,2340000,,2354111,5725,,5,4,4792,2003,12404
25087035,1535 Rubino Ct,,Pleasanton,CA,94566,SINGLE_FAMILY,3500000,240,3798290,9905,,6,6,8300,2002,44381
24932117,657 Abbie St,,Pleasanton,CA,94566,SINGLE_FAMILY,1635000,,1772793,4800,,4,3,3078,1984,23039
25081767,7950 Riviera Ct,,Pleasanton,CA,94588,SINGLE_FAMILY,1350000,340,1463580,4100,,3,2,2523,1991,6692
2075860756,1416 Canyonwood Ct APT 1,1,Walnut Creek,CA,94595,CONDO,245000,1178,268001,,2,1,1,733,1967,
18420061,16 Ruth Ct,,Lafayette,CA,94549,SINGLE_FAMILY,918000,,950977,3700,13,4,3,2700,1950,38125
18420526,2537 Lariat Ln,,Walnut Creek,CA,94596,SINGLE_FAMILY,1211500,62,1217986,4200,1,4,2,2232,1967,12196
18415781,2157 Youngs Ct,,Walnut Creek,CA,94596,SINGLE_FAMILY,1040000,0,1072679,,27,3,1,1021,1955,16099
2076688741,1945 Trinity Ave APT 9,9,Walnut Creek,CA,94596,CONDO,520000,,588054,,25,2,1,891,,
18379652,81 Los Cerros Pl,,Walnut Creek,CA,94598,SINGLE_FAMILY,1215000,0,1150010,3500,52,3,2,1450,1956,7200
18425260,1840 Tice Creek Dr APT 2436,2436,Walnut Creek,CA,94595,CONDO,224000,2270,235337,1995,69,1,1,698,1991,
2077059708,825 Oak Grove Rd APT 19,19,Concord,CA,94518,CONDO,430000,407,433313,,69,2,2,1096,1970,
18387621,148 Ludell Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,839000,,849005,3300,99,3,2,1302,1961,9753
18390774,283 Boyd Rd,,Pleasant Hill,CA,94523,SINGLE_FAMILY,602500,,681709,3100,0,4,2,1467,1977,10032
18422007,1538 Hillgrade Ave,,Alamo,CA,94507,SINGLE_FAMILY,1700000,,,,18,4,4,4210,1989,
18407990,2452 Larkey Ln,,Walnut Creek,CA,94597,SINGLE_FAMILY,645000,,1344617,,37,4,3,2755,1959,16700
2076655715,1909 Skycrest Dr APT 11,11,Walnut Creek,CA,94595,CONDO,620000,878,641340,,22,2,2,1406,1970,
18414208,280 Summit Rd,,Walnut Creek,CA,94598,SINGLE_FAMILY,570000,,1510482,,5,4,3,2564,1947,12000
2075908514,1959 Golden Rain Rd APT 10,10,Walnut Creek,CA,94595,CONDO,392000,894,438506,,1,2,1,1054,2009,
2077581791,3612 Rossmoor Pkwy APT 3,3,Walnut Creek,CA,94595,CONDO,800000,888,,,0,2,2,1495,1978,
122007856,11 Lucas Ranch Ct,,Lafayette,CA,94549,SINGLE_FAMILY,1200000,350,5450001,,14,5,6,5845,2020,1
18416034,811 Rosewood Ct,,Walnut Creek,CA,94596,SINGLE_FAMILY,650000,,2098015,3400,58,5,4,3042,2020,
2077149863,2733 Pine Knoll Dr UNIT 4,4,Walnut Creek,CA,94595,CONDO,524500,894,525003,,58,2,1,1048,1965,
2075856955,2133 Pine Knoll Dr UNIT 4,4,Walnut Creek,CA,94595,CONDO,360000,894,591026,,19,2,2,1054,1965,
18556725,3300 Tice Creek Dr APT 6,6,Walnut Creek,CA,94595,CONDO,600000,909,739005,2995,14,2,2,1739,1969,
18368281,2607 Lyon Cir,,Concord,CA,94518,SINGLE_FAMILY,689000,,841682,,11,3,2,1980,1968,7425
2078979947,2133 Pine Knoll Dr UNIT 8,8,Walnut Creek,CA,94595,CONDO,315000,894,545002,,58,2,2,1054,1965,
2077582253,2525 Golden Rain Rd APT 10,10,Walnut Creek,CA,94595,CONDO,344000,894,495004,,58,2,2,1054,1965,
2079833705,3235 Mount Diablo Ct #103,103,Lafayette,CA,94549,CONDO,595015,599,1749011,,17,2,2,1838,2019,
18380552,1919 Ygnacio Valley Rd APT 71,71,Walnut Creek,CA,94598,CONDO,360000,375,,2350,0,2,2,820,1965,820
18407058,2801 Larkey Ln,,Walnut Creek,CA,94597,SINGLE_FAMILY,659000,,1749005,,58,4,5,3507,2021,8010
301028614,66 Mayhew Way,,Pleasant Hill,CA,94597,SINGLE_FAMILY,1000000,163,1013259,3475,,4,4,2310,2020,1610
18382177,123 Sand Wedge Pl,,Walnut Creek,CA,94598,SINGLE_FAMILY,775000,310,834475,,,3,2.5,1658,1971,2178
18410599,310 N Civic Dr APT 504,504,Walnut Creek,CA,94596,CONDO,2200,547,368913,2195,,1,1,792,1972,
82853300,1655 N California Blvd,,Walnut Creek,CA,94596,MULTI_FAMILY,715000,613,752279,,,1,1.5,1054,2006,
2083996786,1605 Riviera Ave UNIT 605,605,Walnut Creek,CA,94596,CONDO,1273950,588,,3495,,2,3,1597,2018,
18417186,1320 Rudgear Rd,,Walnut Creek,CA,94596,SINGLE_FAMILY,1000000,0,1067854,,,4,2,2000,1948,31798
18405327,2415 Mallard Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,860000,,988534,,,3,2,1416,1962,9583
18381043,3072 Naranja Dr,,Walnut Creek,CA,94598,SINGLE_FAMILY,900000,,1365178,,,3,2,1946,1956,15860
18362303,967 Maplegate Ct,,Concord,CA,94521,SINGLE_FAMILY,1170000,85,1324194,4700,,5,5,4287,2002,10410
18465244,521 Silverado Dr,,Lafayette,CA,94549,SINGLE_FAMILY,1750000,0,1998948,,,5,3,3591,1963,12601
18379141,309 Castle Rock Rd,,Walnut Creek,CA,94598,SINGLE_FAMILY,1100000,,1252597,,,3,2,1692,1967,11961
18420281,36 Edinburgh Pl,,Alamo,CA,94507,SINGLE_FAMILY,1201000,187,2049070,,,4,4,3458,1999,52707
82853391,1655 N California Blvd,,Walnut Creek,CA,94596,CONDO,925000,657,1040298,3300,,2,2,1230,2006,
18405283,1339 Bodega Pl,,Walnut Creek,CA,94597,SINGLE_FAMILY,1005000,0,1051663,3300,,3,2,1313,1962,10018
18426925,24 Essex Ct,,Alamo,CA,94507,SINGLE_FAMILY,1150000,8,2378571,,,4,4,3426,1967,18295
240883893,1619 Carmel Dr,,Walnut Creek,CA,94596,MULTI_FAMILY,1419000,,1466277,,,5,4,2485,1941,5488
301029278,310 Ashton Way,,Pleasant Hill,CA,94523,SINGLE_FAMILY,911000,,1006313,,,3,2.5,2000,2019,1859
82863666,1655 N California Blvd,,Walnut Creek,CA,94596,CONDO,598000,585,669333,2700,,1,2,886,2006,
18554852,2133 Pine Knoll Dr,,Walnut Creek,CA,94595,CONDO,355000,745,,,,2,1,1054,1965,
18417817,84 Blade Way,,Walnut Creek,CA,94595,SINGLE_FAMILY,975000,,1104320,,,3,2,1277,1952,8276
2083996787,1605 Riviera Ave UNIT 402,402,Walnut Creek,CA,94596,CONDO,879950,,986385,2900,,2,2,1018,,
18419071,1871 Rice Way,,Walnut Creek,CA,94595,SINGLE_FAMILY,2020000,,2336074,7497,,5,6,4650,2000,24829
18389589,526 Shelly Dr,,Pleasant Hill,CA,94523,SINGLE_FAMILY,825000,,934121,,,2,1,900,1949,10530
18416935,4542 Walnut Blvd,,Walnut Creek,CA,94596,SINGLE_FAMILY,1525000,125,1760887,4750,,4,3,2599,1981,12700
18408456,525 Jones Pl,,Walnut Creek,CA,94597,SINGLE_FAMILY,585000,350,658992,,,3,2,1124,1973,1768
18416282,936 Avondale Ct,,Walnut Creek,CA,94596,SINGLE_FAMILY,1288000,79,1458677,,,6,3,2604,1973,9099
18407144,1766 1st Ave,,Walnut Creek,CA,94597,SINGLE_FAMILY,1265000,,,,,4,2,2150,1930,29359
301028539,306 Ashton Way,,Pleasant Hill,CA,94523,SINGLE_FAMILY,926000,,1024103,,,3,2.5,2000,2019,1652
18403542,26 Whitfield Ct,,Pleasant Hill,CA,94523,SINGLE_FAMILY,999000,,1135293,,,4,3,2320,1973,10798
50918095,914 Estrella Ct,,Concord,CA,94518,SINGLE_FAMILY,868000,,984913,,,4,3,2334,2001,7361
18376969,3113 Valley Vista Rd,,Walnut Creek,CA,94598,SINGLE_FAMILY,1070000,,1212735,3645,,4,3,3751,1980,15986
18380914,2900 Cedro Ln,,Walnut Creek,CA,94598,SINGLE_FAMILY,1265000,,1404126,4547,,4,3,2276,1963,14400
18420262,11 Los Ranchitos,,Alamo,CA,94507,SINGLE_FAMILY,1729000,0,1966984,,,4,4,3307,1956,43995
18417224,1312 Rudgear Rd,,Walnut Creek,CA,94596,SINGLE_FAMILY,1660000,,1851486,6495,,4,5,3210,1953,24001
18421049,2101 Vanderslice Ct,,Walnut Creek,CA,94596,CONDO,535000,440,606048,2450,,2,2,992,1971,1000
18380126,39 Los Cerros Ave,,Walnut Creek,CA,94598,SINGLE_FAMILY,1112000,,1288875,4200,,4,2,1742,1959,7636
18554412,1301 Leisure Ln,,Walnut Creek,CA,94595,CONDO,527500,857,571502,2600,,2,2,1176,1964,
18388266,3193 Wayside Plz,,Walnut Creek,CA,94597,CONDO,408000,475,458558,1995,,1,1,720,1984,722
18417754,1248 Clover Ln,,Walnut Creek,CA,94595,SINGLE_FAMILY,1294000,,1474280,,,4,3,2643,1941,15507
18426743,3180 Roundhill Rd,,Alamo,CA,94507,SINGLE_FAMILY,1500000,8,1703274,,,4,2.5,2510,1966,17001
18405076,1745 Holland Cir,,Walnut Creek,CA,94597,CONDO,630000,400,721664,,,2,3,1263,1971,1000
18378839,2529 Mohawk Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,1090000,,1262219,,,3,3,1790,1965,21780
18414312,15 Marshall Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,1325000,,1533997,,,4,3,1989,1953,20037
301029512,218 Ashton Way,,Pleasant Hill,CA,94523,SINGLE_FAMILY,950000,163,1026359,,,3,2.5,2000,,1652
18384469,2234 Gill Port Ln,,Walnut Creek,CA,94598,SINGLE_FAMILY,865000,,991193,3600,,4,2,1888,1963,10018
18424857,5593 Terra Granada Dr,,Walnut Creek,CA,94595,CONDO,749000,,859062,3125,,2,2,1403,1989,
18554309,1200 Leisure Ln,,Walnut Creek,CA,94595,CONDO,332000,859,386775,2950,,2,1,1054,1964,435556448
18407056,35 Harmony Ln,,Walnut Creek,CA,94597,SINGLE_FAMILY,1380000,,1585096,5075,,4,4,3731,1995,14810
18465614,2920 Rohrer Dr,,Lafayette,CA,94549,SINGLE_FAMILY,3350000,,4455305,12205,,5,8,7902,1990,207519
2139726185,3425 Terra Granada Dr,,Walnut Creek,CA,94595,CONDO,610000,,690319,2995,,2,2,1624,1979,
18378137,3708 Northgate Wood Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,1765000,,1979242,6750,,5,5,4306,1999,39639
18404818,1668 Foothill Park Cir,,Lafayette,CA,94549,SINGLE_FAMILY,1150000,,1331394,4750,,4,3,2041,1957,22651
18404762,3113 Withers Ave,,Lafayette,CA,94549,SINGLE_FAMILY,1495000,,1693792,5439,,4,2,2544,1957,24219
18388199,1352 Las Juntas Way,,Walnut Creek,CA,94597,MULTI_FAMILY,532000,410,599865,2700,,2,2,1124,1983,1187
18384729,1068 Winton Dr,,Walnut Creek,CA,94598,SINGLE_FAMILY,926500,,1049882,3500,,4,3,2038,1965,10043
18465701,3194 Lucas Dr,,Lafayette,CA,94549,SINGLE_FAMILY,1080000,0,1122425,,,3,2,1369,1959,10001
18417123,1380 Elizabeth Ct,,Walnut Creek,CA,94596,SINGLE_FAMILY,1950000,,2221675,7091,,5,6,4165,1950,23500
82857072,160 Alderwood Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,2780000,,3011899,3850,,5,5,4780,1939,59475
18414740,2562 Walnut Blvd,,Walnut Creek,CA,94596,CONDO,470000,364,535200,2195,,2,1,889,1970,898
18379936,357 La Casa Via,,Walnut Creek,CA,94598,SINGLE_FAMILY,2065000,,2340992,7499,,5,4,4330,1981,67953
18379772,211 Las Lomas Way,,Walnut Creek,CA,94598,SINGLE_FAMILY,1360000,,1574878,,,5,3,2129,1964,9679
18384662,1336 Claiborne Dr,,Walnut Creek,CA,94598,SINGLE_FAMILY,725000,,820625,3500,,4,2,1888,1964,9600
18422442,2109 Skycrest Dr,,Walnut Creek,CA,94595,CONDO,640000,753,720849,,,2,2,1406,1970,
18406472,2918 Dorothy Dr,,Pleasant Hill,CA,94523,SINGLE_FAMILY,969000,,1100758,,,5,3,2315,1948,8712
18384118,1835 Weaver Ln,,Walnut Creek,CA,94598,SINGLE_FAMILY,1900000,,1975349,5063,,4,2,3616,1880,87120
18412336,418 Beacon Ridge Ln,,Walnut Creek,CA,94597,SINGLE_FAMILY,1050000,551,1202636,4500,,3,2,1846,1987,2526
18421193,3185 Stonegate Dr,,Alamo,CA,94507,SINGLE_FAMILY,1965000,187,2243090,,,4,4,4264,1990,15158
18379335,1980 Blackstone Dr,,Walnut Creek,CA,94598,SINGLE_FAMILY,1055000,,1207131,,,4,2,2032,1961,10018
18405462,1424 Dos Palos Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,990000,,1034089,4100,,4,3,2800,1962,10497
18422351,1309 Skycrest Dr,,Walnut Creek,CA,94595,CONDO,425000,705,487452,,,1,1.5,1054,1969,
18414538,687 La Vista Rd,,Walnut Creek,CA,94598,SINGLE_FAMILY,1725000,0,1726151,,,4,5,3667,1955,20908
18421922,35 Via Robles,,Alamo,CA,94507,SINGLE_FAMILY,1365000,,1556174,5200,,3,2,1873,1976,27312
18414718,2560 Walnut Blvd,,Walnut Creek,CA,94596,CONDO,400000,364,449291,,,1,1,729,1970,716
18408486,2600 Jones Rd,,Walnut Creek,CA,94597,CONDO,580000,410,613257,,,3,2,1088,1963,1166
18417089,2131 Hillview Dr,,Walnut Creek,CA,94596,SINGLE_FAMILY,1425000,,1636068,5238,,5,3,2992,1947,17998
18405956,100 Pleasant Valley Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,930000,,1001709,3200,,3,2,1409,1946,9450
82858426,1655 N California Blvd,,Walnut Creek,CA,94596,CONDO,625000,553,712533,,,1,2,886,2006,
18410891,532 Churchill Downs Ct,,Walnut Creek,CA,94597,SINGLE_FAMILY,715000,489,812806,3500,,3,2,1348,1980,1056
241642876,22 Martini Pl,,Walnut Creek,CA,94597,SINGLE_FAMILY,1235000,,1575229,4966,,4,3,3142,1912,16901
18422162,256 Castle Crest Rd,,Alamo,CA,94507,SINGLE_FAMILY,1200000,,1353864,4150,,4,2,2663,1969,59136
18414472,550 Lakewood Cir,,Walnut Creek,CA,94598,SINGLE_FAMILY,1650000,,1877492,,,5,3,3102,1941,18059
18408774,2734 Oak Rd APT 119,119,Walnut Creek,CA,94597,MULTI_FAMILY,343000,415,374511,,,1,1,638,1973,651
95418919,555 Ygnacio Valley Rd UNIT 419,419,Walnut Creek,CA,94596,CONDO,850000,488,966536,,,2,2,1276,2009,
18377409,615 Colby Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,910000,115,1050759,,,3,3,1839,1976,4356
18555933,2756 Tice Creek Dr,,Walnut Creek,CA,94595,CONDO,415000,758,472818,,,2,1,1054,1966,
18380904,2840 Mi Elana Cir,,Walnut Creek,CA,94598,SINGLE_FAMILY,988000,,1125289,3750,,3,2,1858,1961,15590
18409205,1300 Walden Rd,,Walnut Creek,CA,94597,CONDO,595000,0,670928,,,2,2.5,1152,1991,1098
18423803,3064 Rossmoor Pkwy,,Walnut Creek,CA,94595,CONDO,600000,880,676108,,,2,2,1345,1976,1306
18368774,3051 Treat Blvd,,Concord,CA,94518,CONDO,350000,390,303685,,,1,1,805,1971,814
18413646,1246 Walker Ave,,Walnut Creek,CA,94596,CONDO,475000,420,541625,,,2,1,950,1971,43560
18376643,3543 Windmill Way,,Concord,CA,94518,SINGLE_FAMILY,805500,,915210,,,4,2.5,2123,1974,6435
18426125,35 Austin Ln,,Alamo,CA,94507,SINGLE_FAMILY,2150000,,2440747,7796,,5,5,5121,1971,33541
18420585,2533 Dapplegray Ln,,Walnut Creek,CA,94596,SINGLE_FAMILY,1025000,57,1177507,,,3,2,1400,1967,10497
18421500,1855 Castle Hill Rd,,Walnut Creek,CA,94595,SINGLE_FAMILY,1400000,,1515506,,,4,3,2234,1952,18817
18405189,2824 Melillo Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,1050000,,1111317,,,3,2,1772,1951,13852
18417346,2060 Blackwood Dr,,Walnut Creek,CA,94596,SINGLE_FAMILY,1260000,,1429553,4469,,5,3,2755,1951,17500
18375842,690 Teak Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,1225000,,1386853,,,4,3,2182,1966,9775
18556781,3410 Tice Creek Dr,,Walnut Creek,CA,94595,CONDO,375000,859,676908,,,2,2,1342,1969,
18368724,3055 Treat Blvd,,Concord,CA,94518,CONDO,405000,390,440378,,,2,2,1053,1971,273121
18415443,30 View Ln,,Walnut Creek,CA,94596,SINGLE_FAMILY,1605000,0,1615748,5251,,4,3,3315,1958,37897
2075860896,2409 Golden Rain Rd APT 4,4,Walnut Creek,CA,94595,CONDO,490000,681,552053,,,2,1,1048,1965,
2075869104,3401 Terra Granada Dr APT 1B,1B,Walnut Creek,CA,94595,CONDO,760000,1017,794911,,,2,2,1507,1979,
18427053,3123 Roundhill Rd,,Alamo,CA,94507,SINGLE_FAMILY,1960000,9,2205921,,,5,5,4119,1978,25680
18409126,2606 Jones Rd #A,A,Walnut Creek,CA,94597,CONDO,530000,323,627147,,,2,2,1216,1986,
54627321,2814 Saklan Indian Dr,,Walnut Creek,CA,94595,CONDO,1310000,1040,1472928,,,2,2,2032,1998,
18430843,339 Corrie Pl,,Alamo,CA,94507,SINGLE_FAMILY,3210000,270,3261714,,,5,6,5966,2001,25439
18378657,1096 Snyder Ln,,Walnut Creek,CA,94598,SINGLE_FAMILY,1500000,,1567370,4536,,3,3,2274,1964,15246
18421855,41 Scripps Haven Ln,,Alamo,CA,94507,SINGLE_FAMILY,2750000,,2864206,6977,,5,4,4809,1994,40511
18425207,1840 Tice Creek Dr APT 2317,2317,Walnut Creek,CA,94595,CONDO,405000,2253,405844,2500,,2,2,920,1991,
18426246,2837 Miranda Ave,,Alamo,CA,94507,SINGLE_FAMILY,2095000,,2358435,7564,,4,3,4431,1953,22680
18431345,141 Via Bonita,,Alamo,CA,94507,SINGLE_FAMILY,2048000,,2199099,,,3,2,2200,1963,22950
18424002,3612 Rossmoor Pkwy,,Walnut Creek,CA,94595,CONDO,795000,817,912221,,,2,2,1495,1978,
2078816410,622 Terra California Dr APT 8,8,Walnut Creek,CA,94595,CONDO,900000,907,,,,2,2,1717,1976,
2075869079,1840 Tice Creek Dr APT 2424,2424,Walnut Creek,CA,94595,CONDO,945000,4629,1030820,,,3,2,1821,1991,
18427039,2552 Joseph Dr,,Alamo,CA,94507,SINGLE_FAMILY,3145000,9,3293413,,,5,4,4802,2018,20240
2075856795,5910 Horsemans Canyon Dr APT 4B,4B,Walnut Creek,CA,94595,CONDO,535000,884,604465,,,2,2,1272,1994,
18377178,267 Firestone Dr,,Walnut Creek,CA,94598,SINGLE_FAMILY,1180000,,1234788,4250,,5,2,2588,1968,11700
50918224,628 Sugarloaf Ct,,Walnut Creek,CA,94596,SINGLE_FAMILY,1983000,,2118205,,,5,3,3898,2000,50355
18420381,80 Sugarloaf Ln,,Alamo,CA,94507,SINGLE_FAMILY,1650000,,1847253,5930,,4,3,3318,1988,33798
54627193,530 Gabriel Ct,,Walnut Creek,CA,94597,SINGLE_FAMILY,1125000,,1261968,,,4,2,2198,2000,4351
2075856863,1539 Geary Rd UNIT D,D,Walnut Creek,CA,94597,SINGLE_FAMILY,845000,303,1181149,,,3,2,2018,2010,41616
2078971781,1539 Geary Rd UNIT C,C,Walnut Creek,CA,94597,CONDO,875000,307,,,,3,2,2124,2010,
18419641,2849 Acacia Rd,,Walnut Creek,CA,94595,SINGLE_FAMILY,1330000,,1500590,,,3,3,1764,1949,13800
59399337,2659 Cassandra Ct,,Walnut Creek,CA,94598,SINGLE_FAMILY,1885000,,1967525,6934,,4,3,3786,2000,13939
2075861551,1332 Singingwood Ct APT 9,9,Walnut Creek,CA,94595,CONDO,429000,808,482473,,,2,1,1054,1966,
18408220,21 Ravenwood Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,1250000,,1334408,4029,,4,2,1851,1953,12650
18422181,166 Castle Crest Rd,,Alamo,CA,94507,SINGLE_FAMILY,1680000,,1722511,,,4,3,3623,1961,50094
18427827,150 Golden Ridge Rd,,Alamo,CA,94507,SINGLE_FAMILY,1500000,166,1562856,4800,,3,2,2280,1988,11200
18415466,135 Caminar Way,,Walnut Creek,CA,94596,SINGLE_FAMILY,1375000,,1432103,5279,,4,3,3314,1966,21780
2075865017,2133 Golden Rain Rd APT 5,5,Walnut Creek,CA,94595,CONDO,475000,745,464260,,,2,1,1054,1965,
18379322,2484 Deer Valley Ln,,Walnut Creek,CA,94598,SINGLE_FAMILY,1735000,83,2182972,,,4,3,4507,1984,85750
2076554805,2224 Tice Creek Dr APT 2,2,Walnut Creek,CA,94595,CONDO,451000,808,642146,,,2,2,1292,1963,
18416876,1155 Chatswood Ct,,Walnut Creek,CA,94596,SINGLE_FAMILY,1555000,79,1583384,4100,,5,3,2604,1979,6566
2077505835,1340 Las Juntas Way APT G,G,Walnut Creek,CA,94597,CONDO,540000,435,,,,2,2,1211,1983,
2075856916,880 Terra California Dr APT 1,1,Walnut Creek,CA,94595,CONDO,725000,800,786010,,,2,2,1476,1974,
18418878,184 Glen Ct,,Walnut Creek,CA,94595,SINGLE_FAMILY,2100000,,2166793,6000,,4,3,2860,1949,20412
18422942,2748 Ptarmigan Dr,,Walnut Creek,CA,94595,CONDO,625000,800,649142,2995,,2,2,1406,1972,1325
18387922,1264 Honey Trl,,Walnut Creek,CA,94597,SINGLE_FAMILY,650000,495,690255,2600,,2,1,1188,1978,
2075864259,2175 Cactus Ct APT 6,6,Walnut Creek,CA,94595,CONDO,748000,906,669519,,,2,2,1364,1974,
18422571,2144 Tice Creek Dr APT 1,1,Walnut Creek,CA,94595,CONDO,765000,817,846738,2500,,2,2,1153,1963,
301028839,305 Chives Way,,Walnut Creek,CA,94595,SINGLE_FAMILY,1130000,223,1181181,3755,,3,2,2012,2018,
18405992,70 Sun Valley Dr,,Walnut Creek,CA,94597,SINGLE_FAMILY,1450000,,1475431,,,5,3,3124,1942,17500
